"Date","Yield from British Government Securities, 10 year Nominal Par Yield              [a] [b]             IUDMNPY"
"05 Aug 94","8.5528"
"04 Aug 94","8.5481"
"03 Aug 94","8.4543"
"02 Aug 94","8.4314"
"01 Aug 94","8.6445"
"29 Jul 94","8.6533"
"28 Jul 94","8.7059"
"27 Jul 94","8.6756"
"26 Jul 94","8.4281"
"25 Jul 94","8.3857"
"22 Jul 94","8.4272"
"21 Jul 94","8.3955"
"20 Jul 94","8.406"
"19 Jul 94","8.3132"
"18 Jul 94","8.3127"
"15 Jul 94","8.3526"
"14 Jul 94","8.2839"
"13 Jul 94","8.3934"
"12 Jul 94","8.4296"
"11 Jul 94","8.6082"
"08 Jul 94","8.677"
"07 Jul 94","8.7283"
"06 Jul 94","8.7359"
"05 Jul 94","8.7579"
"04 Jul 94","8.7374"
"01 Jul 94","8.7853"
"30 Jun 94","8.7971"
"29 Jun 94","8.5873"
"28 Jun 94","8.6558"
"27 Jun 94","8.614"
"24 Jun 94","8.7945"
"23 Jun 94","8.7062"
"22 Jun 94","8.8224"
"21 Jun 94","9.021"
"20 Jun 94","8.9637"
"17 Jun 94","8.7951"
"16 Jun 94","8.7993"
"15 Jun 94","8.6429"
"14 Jun 94","8.7089"
"13 Jun 94","8.7467"
"10 Jun 94","8.5276"
"09 Jun 94","8.5861"
"08 Jun 94","8.5121"
"07 Jun 94","8.6612"
"06 Jun 94","8.5157"
"03 Jun 94","8.4889"
"02 Jun 94","8.6978"
"01 Jun 94","8.9858"
"31 May 94","8.6686"
"27 May 94","8.5667"
"26 May 94","8.4272"
"25 May 94","8.4261"
"24 May 94","8.241"
"23 May 94","8.0919"
"20 May 94","7.9981"
"19 May 94","7.9799"
"18 May 94","8.0847"
"17 May 94","8.1423"
"16 May 94","8.1818"
"13 May 94","8.1779"
"12 May 94","8.3132"
"11 May 94","8.3623"
"10 May 94","8.4084"
"09 May 94","8.4414"
"06 May 94","8.3866"
"05 May 94","8.2691"
"04 May 94","8.3355"
"03 May 94","8.1474"
"29 Apr 94","7.9937"
"28 Apr 94","8.0247"
"27 Apr 94","7.9166"
"26 Apr 94","7.9333"
"25 Apr 94","8.0042"
"22 Apr 94","7.8502"
"21 Apr 94","7.9381"
"20 Apr 94","8.0306"
"19 Apr 94","7.9326"
"18 Apr 94","7.9134"
"15 Apr 94","7.6523"
"14 Apr 94","7.7635"
"13 Apr 94","7.7706"
"12 Apr 94","7.7017"
"11 Apr 94","7.6802"
"08 Apr 94","7.7752"
"07 Apr 94","7.7009"
"06 Apr 94","7.6621"
"05 Apr 94","7.718"
"31 Mar 94","7.6467"
"30 Mar 94","7.746"
"29 Mar 94","7.939"
"28 Mar 94","7.84"
"25 Mar 94","7.9129"
"24 Mar 94","7.7668"
"23 Mar 94","7.4994"
"22 Mar 94","7.4044"
"21 Mar 94","7.4851"
"18 Mar 94","7.4753"
"17 Mar 94","7.3438"
"16 Mar 94","7.3162"
"15 Mar 94","7.1485"
"14 Mar 94","7.2957"
"11 Mar 94","7.3583"
"10 Mar 94","7.1522"
"09 Mar 94","7.168"
"08 Mar 94","7.1382"
"07 Mar 94","7.0535"
"04 Mar 94","7.1688"
"03 Mar 94","7.2698"
"02 Mar 94","7.237"
"01 Mar 94","7.2264"
"28 Feb 94","7.0417"
"25 Feb 94","7.1299"
"24 Feb 94","7.1853"
"23 Feb 94","6.9295"
"22 Feb 94","6.925"
"21 Feb 94","6.9008"
"18 Feb 94","6.7592"
"17 Feb 94","6.6651"
"16 Feb 94","6.6989"
"15 Feb 94","6.7299"
"14 Feb 94","6.7187"
"11 Feb 94","6.7111"
"10 Feb 94","6.7394"
"09 Feb 94","6.717"
"08 Feb 94","6.6817"
"07 Feb 94","6.6729"
"04 Feb 94","6.5761"
"03 Feb 94","6.5087"
"02 Feb 94","6.4304"
"01 Feb 94","6.4219"
"31 Jan 94","6.355"
"28 Jan 94","6.4011"
"27 Jan 94","6.4568"
"26 Jan 94","6.379"
"25 Jan 94","6.3312"
"24 Jan 94","6.3085"
"21 Jan 94","6.3178"
"20 Jan 94","6.2949"
"19 Jan 94","6.2832"
"18 Jan 94","6.4074"
"17 Jan 94","6.484"
"14 Jan 94","6.5078"
"13 Jan 94","6.4733"
"12 Jan 94","6.3891"
"11 Jan 94","6.3978"
"10 Jan 94","6.3332"
"07 Jan 94","6.3164"
"06 Jan 94","6.3942"
"05 Jan 94","6.4026"
"04 Jan 94","6.3541"
"31 Dec 93","6.2391"
"30 Dec 93","6.2466"
"29 Dec 93","6.2317"
"24 Dec 93","6.3002"
"23 Dec 93","6.316"
"22 Dec 93","6.3673"
"21 Dec 93","6.3604"
"20 Dec 93","6.3068"
"17 Dec 93","6.313"
"16 Dec 93","6.3723"
"15 Dec 93","6.4148"
"14 Dec 93","6.4443"
"13 Dec 93","6.4414"
"10 Dec 93","6.4692"
"09 Dec 93","6.492"
"08 Dec 93","6.521"
"07 Dec 93","6.5847"
"06 Dec 93","6.5792"
"03 Dec 93","6.6224"
"02 Dec 93","6.6665"
"01 Dec 93","6.6427"
"30 Nov 93","6.7668"
"29 Nov 93","6.8219"
"26 Nov 93","6.8467"
"25 Nov 93","6.8631"
"24 Nov 93","6.8902"
"23 Nov 93","6.8827"
"22 Nov 93","6.903"
"19 Nov 93","6.8253"
"18 Nov 93","6.8315"
"17 Nov 93","6.8378"
"16 Nov 93","6.9236"
"15 Nov 93","6.9444"
"12 Nov 93","6.9468"
"11 Nov 93","7.0342"
"10 Nov 93","7.0279"
"09 Nov 93","7.0071"
"08 Nov 93","7.083"
"05 Nov 93","7.1002"
"04 Nov 93","6.9859"
"03 Nov 93","6.985"
"02 Nov 93","7.0289"
"01 Nov 93","7.0536"
